id,name,slug,description,project_type,status,address,city,state,pincode,latitude,longitude,starting_price,total_units,available_units,cover_image,gallery_images,video_url,launch_date,expected_completion,actual_completion,total_floors,total_area_sqft,amenities,blockchain_hash,verified,verification_score,views_count,interested_count,meta_title,meta_description,created_at,updated_at,developer_id,project_videos,qr_code_data
58f2d465-9b19-4205-9433-e8ad2c28f1fb,Green Valley Homes Phase 19,green-valley-homes-phase-19-71,"Green Valley Homes Phase 19 offers premium living with modern amenities in Powai, Mumbai. Experience luxury and comfort at its best.",residential,completed,"Plot No. 118, Sector 48, Powai, Mumbai",Mumbai,Maharashtra,555672,19.032376,72.857687,4255624.00,5,5,https://images.unsplash.com/photo-1545324418-cc1a3fa10c00?w=800,"[""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800""]",,2024-07-25,2026-07-15,,5,102107.00,"[""Gym"",""Clubhouse"",""Parking"",""Lift"",""Swimming Pool"",""24/7 Security""]",,true,84.00,2,0,,,2025-11-09 08:19:55.993091+00,2025-11-09 08:19:55.99311+00,79,[],
5b876235-077f-48b4-9d09-ab95f664b608,Skyline Towers Phase 4,skyline-towers-phase-4-56,"Skyline Towers Phase 4 offers premium living with modern amenities in Malad, Mumbai. Experience luxury and comfort at its best.",residential,upcoming,"Plot No. 103, Sector 1, Malad, Mumbai",Mumbai,Maharashtra,437500,19.111921,72.856980,6953919.00,9,9,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800,"[""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800""]",,2024-07-17,2026-10-03,,9,72017.00,"[""24/7 Security"",""Landscaped Gardens"",""Clubhouse"",""Gym"",""Swimming Pool"",""Power Backup"",""Lift"",""Kids Play Area""]",,true,84.00,0,0,,,2025-11-09 08:19:39.684552+00,2025-11-09 08:19:39.684572+00,74,[],
620cacfc-2cfa-4c17-bc0c-5ed71be4f246,Hinjewadi Greens,hinjewadi-greens,"Experience luxury living at Hinjewadi Greens, a premium residential project in Pune. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 4, Sector 45, Pune",Pune,Maharashtra,411472,18.520580,73.954006,11677683.00,41,21,https://images.unsplash.com/photo-1545324418-cc1a3fa10c00?w=800,"[""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800""]",,2025-08-29,2027-10-12,,13,59409.00,"[""Basketball Court"",""Power Backup"",""Security"",""Kids Play Area"",""Squash Court"",""Sauna"",""Tennis Court"",""Swimming Pool"",""Parking"",""Spa"",""Landscaped Gardens""]",,false,74.82,420,0,,,2025-11-09 08:13:32.017937+00,2025-11-09 08:13:32.017967+00,78,[],
63c991fe-dbe8-46af-9161-c3a8d9348b0a,Golden Apartments,golden-apartments,"Experience luxury living at Golden Apartments, a premium residential project in Hyderabad. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 29, Sector 20, Hyderabad",Hyderabad,Telangana,410967,17.443642,78.438886,5714807.00,163,106,https://images.unsplash.com/photo-1564013799919-ab600027ffc6?w=800,"[""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800""]",,2024-03-06,2026-11-16,,24,134475.00,"[""Kids Play Area"",""Swimming Pool"",""Amphitheater"",""Yoga Room"",""Sauna"",""Basketball Court"",""Library"",""Gym"",""Parking"",""Spa"",""Landscaped Gardens"",""Indoor Games""]",,false,92.70,495,0,,,2025-11-09 08:14:09.868959+00,2025-11-09 08:14:09.868993+00,71,[],
63d821b2-773e-48b7-88d2-344baf5c2a36,Metro Park Phase 20,metro-park-phase-20-72,"Metro Park Phase 20 offers premium living with modern amenities in Powai, Mumbai. Experience luxury and comfort at its best.",residential,upcoming,"Plot No. 119, Sector 35, Powai, Mumbai",Mumbai,Maharashtra,436328,19.072936,72.914233,6946876.00,6,6,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800,"[""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800""]",,2024-03-23,2026-08-19,,6,80078.00,"[""Lift"",""24/7 Security"",""Parking"",""Gym"",""Power Backup"",""Kids Play Area""]",,true,77.00,2,0,,,2025-11-09 08:19:56.79902+00,2025-11-09 08:19:56.799037+00,80,[],
63e8475a-bf8e-4315-b592-f6fb53261959,Grand Estate,grand-estate,"Experience luxury living at Grand Estate, a premium residential project in Pune. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 21, Sector 43, Pune",Pune,Maharashtra,476851,18.439472,73.834189,4461774.00,104,61,https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800,"[""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800""]",,2025-06-03,2027-04-25,,11,152250.00,"[""Tennis Court"",""Indoor Games"",""Landscaped Gardens"",""Library"",""Jogging Track"",""Power Backup"",""Swimming Pool"",""Spa"",""Kids Play Area"",""Parking"",""Sauna""]",,false,95.76,201,0,,,2025-11-09 08:13:38.762859+00,2025-11-09 08:13:38.762889+00,77,[],
644dc468-f624-4542-8ab9-1ab4ab185633,Borivali Park,borivali-park,"Experience luxury living at Borivali Park, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 22, Sector 19, Mumbai",Mumbai,Maharashtra,402104,19.010676,72.891916,15373828.00,299,175,https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800,"[""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800""]",,2025-09-18,2028-02-01,,29,336076.00,"[""Sauna"",""Spa"",""Security"",""Amphitheater"",""Clubhouse"",""Gym"",""Swimming Pool"",""Indoor Games"",""Squash Court"",""Yoga Room""]",,false,84.38,15,0,,,2025-11-09 08:13:27.105925+00,2025-11-09 08:13:27.105961+00,79,[],
6af73042-a4cd-4323-8e14-dbef3ecbef76,Rohini Park,rohini-park,"Experience luxury living at Rohini Park, a premium residential project in Delhi. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 76, Sector 25, Delhi",Delhi,Delhi,412643,28.690563,77.143773,14279898.00,268,180,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800,"[""https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800""]",,2025-08-14,2027-09-26,,28,319992.00,"[""Yoga Room"",""Spa"",""Gym"",""Squash Court"",""Library"",""Security"",""Basketball Court"",""Landscaped Gardens"",""Power Backup"",""Sauna"",""Jogging Track"",""Party Hall""]",,false,77.97,77,0,,,2025-11-09 08:13:52.298674+00,2025-11-09 08:13:52.298698+00,74,[],
6f07500e-3f01-4059-b096-f79656fbe0f9,Heritage Apartments Phase 12,heritage-apartments-phase-12-64,"Heritage Apartments Phase 12 offers premium living with modern amenities in Electronic City, Bangalore. Experience luxury and comfort at its best.",residential,ongoing,"Plot No. 111, Sector 23, Electronic City, Bangalore",Bangalore,Karnataka,541226,12.945118,77.563823,5457311.00,7,7,https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800,"[""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2025-07-11,2026-10-29,,7,76390.00,"[""Lift"",""Swimming Pool"",""Kids Play Area"",""Power Backup"",""Parking"",""Landscaped Gardens"",""Gym"",""Clubhouse""]",,true,82.00,0,0,,,2025-11-09 08:19:47.900601+00,2025-11-09 08:19:47.900623+00,72,[],
71d1304f-751b-4e54-995a-a9758479ca9c,Dwarka Villa,dwarka-villa,"Experience luxury living at Dwarka Villa, a premium residential project in Delhi. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 16, Sector 48, Delhi",Delhi,Delhi,444898,28.784146,77.082146,14368314.00,66,33,https://images.unsplash.com/photo-1545324418-cc1a3fa10c00?w=800,"[""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800""]",,2024-07-12,2026-02-17,,26,81396.00,"[""Parking"",""Kids Play Area"",""Gym"",""Landscaped Gardens"",""Sauna"",""Clubhouse""]",,true,70.58,487,0,,,2025-11-09 08:13:51.476182+00,2025-11-09 08:13:51.476213+00,74,[],
7273adac-5ce6-45f3-a3bf-04af30c2a862,Malad Greens,malad-greens,"Experience luxury living at Malad Greens, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 64, Sector 39, Mumbai",Mumbai,Maharashtra,410349,19.060035,72.813900,8296133.00,216,120,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800,"[""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800""]",,2024-06-10,2025-08-24,,29,254975.00,"[""Kids Play Area"",""Clubhouse"",""Parking"",""Security"",""Jogging Track"",""Amphitheater"",""Sauna"",""Tennis Court""]",,false,75.26,293,0,,,2025-11-09 08:13:24.204681+00,2025-11-09 08:13:24.204704+00,80,[],
75508490-5768-43b8-91cd-189b56a9835f,Aundh Towers,aundh-towers,"Experience luxury living at Aundh Towers, a premium residential project in Pune. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,upcoming,"Plot No. 54, Sector 32, Pune",Pune,Maharashtra,446854,18.495797,73.792567,5499060.00,169,98,https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800,"[""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800""]",,2024-07-14,2026-02-07,,20,152438.00,"[""Landscaped Gardens"",""Party Hall"",""Basketball Court"",""Amphitheater"",""Power Backup"",""Swimming Pool"",""Clubhouse"",""Kids Play Area"",""Sauna"",""Tennis Court"",""Library""]",,true,86.08,19,0,,,2025-11-09 08:13:37.916623+00,2025-11-09 08:13:37.916657+00,77,[],
7580745b-a5df-4c22-a23b-ab1d5ccab605,Bangalore Serenity Residency,bangalore-serenity-residency,"Experience luxury living at Bangalore Serenity Residency, a premium residential project in Bangalore. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,ongoing,"Plot No. 24, Sector 29, Bangalore",Bangalore,Karnataka,480792,13.064898,77.501494,6456547.00,84,48,https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800,"[""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800""]",,2024-11-25,2026-01-02,,23,117555.00,"[""Swimming Pool"",""Gym"",""Yoga Room"",""Jogging Track"",""Clubhouse"",""Landscaped Gardens"",""Sauna""]",,true,55.02,165,0,,,2025-11-09 08:13:49.677863+00,2025-11-09 08:13:49.677891+00,75,[],
7773bbcc-8cc5-4386-97cf-611734f096f9,Noida Vista,noida-vista,"Experience luxury living at Noida Vista, a premium residential project in Delhi. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 58, Sector 45, Delhi",Delhi,Delhi,420302,28.718927,77.152932,13153742.00,180,106,https://images.unsplash.com/photo-1512917774080-9991f1c4c750?w=800,"[""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2024-02-03,2026-07-26,,27,247702.00,"[""Swimming Pool"",""Parking"",""Squash Court"",""Yoga Room"",""Spa"",""Kids Play Area"",""Landscaped Gardens"",""Security"",""Party Hall""]",,true,77.74,416,0,,,2025-11-09 08:13:55.249372+00,2025-11-09 08:13:55.249398+00,74,[],
7a508ab7-e90d-4efe-b653-4fcfcb1449f4,Grand Residency Phase 13,grand-residency-phase-13-65,"Grand Residency Phase 13 offers premium living with modern amenities in Electronic City, Bangalore. Experience luxury and comfort at its best.",residential,ongoing,"Plot No. 112, Sector 14, Electronic City, Bangalore",Bangalore,Karnataka,510467,12.990025,77.633443,7001438.00,8,8,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800,"[""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800""]",,2024-08-29,2027-08-10,,8,72495.00,"[""Landscaped Gardens"",""Clubhouse"",""Swimming Pool"",""Lift"",""Gym""]",,true,88.00,0,0,,,2025-11-09 08:19:48.978886+00,2025-11-09 08:19:48.978907+00,73,[],
7bc10bfa-5459-4c4f-b159-37db69524ffc,Paradise Towers Phase 8,paradise-towers-phase-8-60,"Paradise Towers Phase 8 offers premium living with modern amenities in Vasant Kunj, Delhi. Experience luxury and comfort at its best.",residential,ongoing,"Plot No. 107, Sector 9, Vasant Kunj, Delhi",Delhi,Delhi,431538,28.691992,77.117166,4834078.00,5,5,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800,"[""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800""]",,2025-04-02,2027-11-30,,5,80127.00,"[""Kids Play Area"",""Power Backup"",""Lift"",""Clubhouse"",""Landscaped Gardens""]",,true,95.00,0,0,,,2025-11-09 08:19:43.988642+00,2025-11-09 08:19:43.988666+00,78,[],
8b65e2c1-1cec-41e1-beff-827968d6d38d,Koramangala Retreat,koramangala-retreat,"Experience luxury living at Koramangala Retreat, a premium residential project in Bangalore. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 88, Sector 7, Bangalore",Bangalore,Karnataka,490577,12.901141,77.601177,11613941.00,210,131,https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800,"[""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800""]",,2024-08-23,2027-04-28,,22,248430.00,"[""Security"",""Yoga Room"",""Gym"",""Landscaped Gardens"",""Party Hall"",""Spa"",""Parking""]",,false,97.04,405,0,,,2025-11-09 08:13:43.49942+00,2025-11-09 08:13:43.499452+00,76,[],
8beb1548-0865-47b8-9848-ad300fc15dbe,Luxury Gardens Phase 1,luxury-gardens-phase-1-53,"Luxury Gardens Phase 1 offers premium living with modern amenities in Aundh, Pune. Experience luxury and comfort at its best.",residential,ongoing,"Plot No. 100, Sector 38, Aundh, Pune",Pune,Maharashtra,414609,18.515572,73.839937,6614315.00,6,6,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800,"[""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800""]",,2024-12-08,2027-05-27,,6,81492.00,"[""Clubhouse"",""24/7 Security"",""Landscaped Gardens"",""Parking"",""Kids Play Area"",""Lift""]",,true,83.00,1,0,,,2025-11-09 08:19:36.579968+00,2025-11-09 08:19:36.579995+00,71,[],
8c05b951-a639-4b1e-b8be-26c9b76e5bdc,HSR Layout Plaza,hsr-layout-plaza,"Experience luxury living at HSR Layout Plaza, a premium residential project in Bangalore. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 49, Sector 50, Bangalore",Bangalore,Karnataka,492770,12.927842,77.650595,14717744.00,68,41,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800,"[""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2024-08-30,2027-03-20,,27,67660.00,"[""Basketball Court"",""Clubhouse"",""Gym"",""Sauna"",""Swimming Pool"",""Parking"",""Jogging Track"",""Security"",""Squash Court""]",,true,88.00,8,0,,,2025-11-09 08:13:45.458925+00,2025-11-09 08:13:45.458959+00,76,[],
8ce740a9-4233-40bc-91ec-2aabc3829638,Thane Park,thane-park,"Experience luxury living at Thane Park, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,ongoing,"Plot No. 62, Sector 40, Mumbai",Mumbai,Maharashtra,466795,19.001071,72.963182,10169806.00,225,136,https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800,"[""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600585154526-990dced4db0d?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600585154340-be6161a56a0c?w=800"",""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800""]",,2025-06-26,2027-06-30,,17,234450.00,"[""Parking"",""Library"",""Landscaped Gardens"",""Gym"",""Indoor Games"",""Spa"",""Jogging Track"",""Yoga Room"",""Clubhouse"",""Squash Court""]",,true,84.06,6,0,,,2025-11-09 08:13:28.637474+00,2025-11-09 08:13:28.637514+00,79,[],
8d4583f9-cfaf-4dc2-a274-248615de0096,Divine Square,divine-square,"Experience luxury living at Divine Square, a premium residential project in Delhi. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 86, Sector 15, Delhi",Delhi,Delhi,429593,28.609438,77.198981,7450616.00,228,137,https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800,"[""https://images.unsplash.com/photo-1600607687644-c7171b42498b?w=800"",""https://images.unsplash.com/photo-1600563438938-a650c6f43f20?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800""]",,2024-07-30,2025-09-08,,23,302556.00,"[""Kids Play Area"",""Party Hall"",""Basketball Court"",""Gym"",""Yoga Room"",""Tennis Court"",""Indoor Games"",""Amphitheater"",""Swimming Pool"",""Landscaped Gardens"",""Sauna""]",,false,50.60,13,0,,,2025-11-09 08:13:57.225368+00,2025-11-09 08:13:57.2254+00,73,[],
8f11825b-6f81-4ab3-a416-913721ecb13d,Paradise Gardens,paradise-gardens,"Experience luxury living at Paradise Gardens, a premium residential project in Mumbai. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,completed,"Plot No. 55, Sector 27, Mumbai",Mumbai,Maharashtra,445038,19.050563,72.857278,8027526.00,217,128,https://images.unsplash.com/photo-1564013799919-ab600027ffc6?w=800,"[""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800"",""https://images.unsplash.com/photo-1600607687920-4e2a09cf159d?w=800"",""https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=800""]",,2024-05-02,2027-03-23,,24,280798.00,"[""Basketball Court"",""Kids Play Area"",""Parking"",""Power Backup"",""Tennis Court"",""Indoor Games"",""Security"",""Jogging Track"",""Library"",""Spa"",""Gym"",""Landscaped Gardens""]",,true,73.06,233,0,,,2025-11-09 08:13:30.896972+00,2025-11-09 08:13:30.896984+00,79,[],
9609d7ec-7168-4231-9612-4a00c67fc86f,Peaceful Villa,peaceful-villa,"Experience luxury living at Peaceful Villa, a premium residential project in Bangalore. Featuring modern architecture, world-class amenities, and excellent connectivity.",residential,ongoing,"Plot No. 32, Sector 3, Bangalore",Bangalore,Karnataka,488300,12.874241,77.550876,10490104.00,146,83,https://images.unsplash.com/photo-1564013799919-ab600027ffc6?w=800,"[""https://images.unsplash.com/photo-1599809275671-b5942cabc7a2?w=800"",""https://images.unsplash.com/photo-1600047509807-ba8f99d2cdde?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2025-10-28,2026-11-16,,23,134904.00,"[""Party Hall"",""Tennis Court"",""Basketball Court"",""Amphitheater"",""Landscaped Gardens"",""Squash Court"",""Power Backup"",""Jogging Track""]",,false,90.91,500,0,,,2025-11-09 08:13:50.503889+00,2025-11-09 08:13:50.50392+00,75,[],
a20907ad-3c59-46d4-9675-7dbdbcabb6c0,Green Valley Park Phase 1,green-valley-park-phase-1-52,"Green Valley Park Phase 1 offers premium living with modern amenities in Malad, Mumbai. Experience luxury and comfort at its best.",residential,ongoing,"Plot No. 100, Sector 31, Malad, Mumbai",Mumbai,Maharashtra,510437,19.044728,72.867349,7033104.00,4,4,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?w=800,"[""https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=800"",""https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?w=800"",""https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=800"",""https://images.unsplash.com/photo-1600210492493-0946911123ea?w=800"",""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800""]",,2025-04-12,2027-12-07,,4,72128.00,"[""Swimming Pool"",""Landscaped Gardens"",""Power Backup"",""Lift"",""Gym"",""24/7 Security"",""Clubhouse"",""Parking""]",,true,75.00,6,0,,,2025-11-09 08:18:49.567067+00,2025-11-09 08:18:49.567089+00,71,[],
a8ad6cb8-7bcf-4704-9875-0817fbfff069,Metro Homes Phase 5,metro-homes-phase-5-57,"Metro Homes Phase 5 offers premium living with modern amenities in Aundh, Pune. Experience luxury and comfort at its best.",residential,completed,"Plot No. 104, Sector 23, Aundh, Pune",Pune,Maharashtra,498266,18.512756,73.826029,4425646.00,4,4,https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800,"[""https://images.unsplash.com/photo-1600573472550-8090b5e0745e?w=800"",""https://images.unsplash.com/photo-1600573472591-ee6b68d14c68?w=800"",""https://images.unsplash.com/photo-1613977257363-707ba9348227?w=800""]",,2024-05-05,2026-09-24,,4,182763.00,"[""Lift"",""Landscaped Gardens"",""Clubhouse"",""Power Backup"",""Swimming Pool"",""Gym""]",,true,84.00,0,0,,,2025-11-09 08:19:41.032615+00,2025-11-09 08:19:41.03263+00,75,[],
